date_y,title_recessie,title_boukes,title_LIWC,title_sentistrength,title_pattern,title_polyglot,title_DANEW,title_gold,title_top3
2015-02-05 00:00:00,0,0,0.0,0,0.1,0.0,0.27125920756765565,0.0,0.08552652535946781
2015-02-05 00:00:00,0,0,0.0,0,0.0,1.0,0.04547220283787085,1.0,0.5712528532032128
2015-02-05 00:00:00,0,0,0.0,0,-0.125,-1.0,-0.09811118864851652,-1.0,-0.40019980248427706
2015-02-05 00:00:00,0,0,0.0,-1,0.0,-1.0,0.0,-1.0,-0.822480033408998
2015-02-05 00:00:00,0,0,0.0,0,0.0,-1.0,0.0,0.0,-0.40019980248427706
2015-02-05 00:00:00,0,0,0.0,-1,-0.5,0.0,0.2807555245405934,1.0,-0.33675370556525314
2015-02-05 00:00:00,0,0,20.0,0,0.0,1.0,0.0,0.0,1.3114322487151127
2015-02-05 00:00:00,0,0,0.0,0,0.0,0.0,0.0,-1.0,0.08552652535946781
2015-02-05 00:00:00,0,0,0.0,1,-0.4,-0.3333333333333333,0.1562539461004238,0.0,0.3458979803362738
2015-02-05 00:00:00,0,0,0.0,0,0.0,1.0,0.02022221310017454,0.0,0.5712528532032128
2015-02-05 00:00:00,0,0,-33.33,0,-0.2333333333333333,-1.0,-0.1364445219818499,0.0,-1.6337087651048583
2015-02-05 00:00:00,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08552652535946781
2015-02-05 06:21:04,0,0,0.0,0,-0.4,1.0,0.0947555245405934,1.0,0.5712528532032128
2015-02-05 07:00:00,0,0,0.0,0,0.0,0.0,0.0,-1.0,0.08552652535946781
2015-02-05 08:37:27,0,0,0.0,0,0.0,0.0,0.04438881135148354,-1.0,0.08552652535946781
2015-02-05 10:03:02,0,0,0.0,0,0.0,-1.0,0.08339680324328093,0.0,-0.40019980248427706
2015-02-05 10:33:08,0,0,0.0,-2,0.0,-1.0,-0.0847160838437851,0.0,-1.244760264333719
2015-02-05 10:51:59,0,0,16.67,0,0.08000000000000003,0.0,0.14396293711716113,1.0,0.7024660515186366
2015-02-05 10:55:15,0,-1,-20.0,0,0.0,-1.0,0.0,0.0,-1.140379197996177
2015-02-05 11:20:00,0,0,0.0,2,0.10000000000000002,0.0,0.06719440567574175,0.0,0.9300869872089095
2015-02-05 13:21:04,0,0,0.0,0,0.0,0.0,0.0,1.0,0.08552652535946781
2015-02-05 13:53:22,0,0,0.0,0,-0.6499999999999999,-1.0,0.0,-1.0,-0.40019980248427706
2015-02-05 16:49:00,0,0,-16.67,-2,0.0,-1.0,-0.2589206792277237,1.0,-1.8616997904928876
2015-02-05 17:12:50,0,0,20.0,0,0.0,1.0,0.3755110490811868,1.0,1.3114322487151127
2015-02-05 17:44:34,0,0,0.0,0,0.0,0.0,0.12844440567574178,0.0,0.08552652535946781
2015-02-05 20:55:00,0,0,0.0,0,-0.1,0.0,-0.02147476157245753,0.0,0.08552652535946781
2015-02-06 00:00:00,0,0,0.0,0,0.13333333333333333,0.0,0.2910793207722763,1.0,0.08552652535946781
2015-02-06 00:00:00,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08552652535946781
2015-02-06 00:00:00,0,0,0.0,0,0.0,0.0,-0.08103706288283885,0.0,0.08552652535946781
2015-02-06 00:00:00,0,0,0.0,-1,0.0,-0.3333333333333333,0.0,0.0,-0.4986624815131681
2015-02-06 00:00:00,0,0,0.0,0,0.0,0.0,0.0957555245405934,0.0,0.08552652535946781
2015-02-06 00:00:00,0,0,20.0,0,-0.16999999999999998,1.0,0.08195058282288152,1.0,1.3114322487151127
2015-02-06 00:00:00,0,0,0.0,0,-0.05,0.0,0.3035110490811867,-1.0,0.08552652535946781
2015-02-06 00:00:00,0,0,11.11,0,0.0,1.0,0.2297555245405934,0.0,0.9824225074100732
2015-02-06 00:00:00,0,1,0.0,0,-0.6499999999999999,0.0,0.0,-1.0,0.08552652535946781
2015-02-06 00:00:00,-1,0,0.0,0,0.0,0.0,0.0,1.0,0.08552652535946781
2015-02-06 00:00:00,0,0,0.0,-1,0.0,0.0,0.1042222028378708,0.0,-0.33675370556525314
2015-02-06 00:00:00,0,0,0.0,0,-0.05,0.0,0.3376666085136126,-1.0,0.08552652535946781
2015-02-06 00:00:00,0,0,0.0,0,-0.32,0.3333333333333333,0.0034141132187212346,-1.0,0.2474353013073828
2015-02-06 00:00:00,0,0,0.0,0,0.0,0.0,0.3009444056757417,-1.0,0.08552652535946781
2015-02-06 00:00:00,0,-1,-20.0,-1,-0.1,-1.0,-0.06448895091881318,-1.0,-1.562659428920898
2015-02-06 00:00:00,0,0,0.0,-2,-0.05,0.0,-0.15030559432425822,0.0,-0.7590339364899741
2015-02-06 00:00:00,0,0,25.0,0,0.0,1.0,0.26094440567574184,0.0,1.496477097593088
2015-02-06 00:00:00,0,0,0.0,0,0.1,0.0,0.2734444056757418,1.0,0.08552652535946781
2015-02-06 00:00:00,0,0,0.0,1,0.0,0.0,0.3337776227029665,0.0,0.5078067562841887
2015-02-06 00:00:00,0,0,0.0,-1,-0.6499999999999999,-1.0,0.10875552454059348,0.0,-0.822480033408998
2015-02-06 00:00:00,0,0,0.0,0,0.13333333333333333,0.0,0.2834814297898779,1.0,0.08552652535946781
2015-02-06 00:00:00,0,0,0.0,0,0.0,1.0,0.07975552454059337,-1.0,0.5712528532032128
2015-02-06 00:00:00,0,0,0.0,0,0.0,-0.3333333333333333,-0.13360497273267394,0.0,-0.0763822505884472
2015-02-06 00:00:00,0,0,0.0,0,-0.05,0.0,0.0,-1.0,0.08552652535946781
2015-02-06 00:00:00,0,0,20.0,-1,0.0,1.0,0.28551104908118685,0.0,0.8891520177903919
2015-02-06 00:00:00,0,0,0.0,0,0.13333333333333333,1.0,0.1484444056757418,1.0,0.5712528532032128
2015-02-06 00:00:00,0,0,0.0,0,0.0,0.0,0.0,1.0,0.08552652535946781
2015-02-06 00:00:00,0,0,-50.0,-3,0.0,-1.0,-0.8421667829727747,-1.0,-3.5174889840381898
2015-02-06 00:00:00,0,0,0.0,-1,0.0,0.0,0.04107932077227623,-1.0,-0.33675370556525314
2015-02-06 00:00:00,0,0,0.0,0,0.4,-1.0,0.049308624744774085,0.0,-0.40019980248427706
2015-02-06 00:00:00,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08552652535946781
2015-02-06 00:00:00,0,1,0.0,0,0.0,1.0,0.0,1.0,0.5712528532032128
2015-02-06 00:00:00,0,0,0.0,0,0.0,0.0,0.0,0.0,0.08552652535946781
2015-02-06 00:00:00,0,0,0.0,0,0.0,0.0,0.0,-1.0,0.08552652535946781
2015-02-06 00:00:00,0,0,0.0,0,-0.3,1.0,0.09114813522524727,0.0,0.5712528532032128
2015-02-06 00:00:00,0,0,0.0,0,0.0,1.0,0.0,-1.0,0.5712528532032128
2015-02-06 00:00:00,0,2,5.0,0,-0.04999999999999999,1.0,0.11869694855040458,1.0,0.7562977020811879
